file_name,query,answer,new query,new answer,type
COCO_val2014_000000533721.jpg,How many glasses on the table?,1,How many glasses would there be on the table if we removed the glass on the table?,0,direct
COCO_val2014_000000533750.jpg,How many different types of donuts are there?,2,How many different types of donuts would there be if we added another type?,3,direct
COCO_val2014_000000533805.jpg,How many sconces?,0,How many sconces would there be if we installed two sconces?,2,direct
COCO_val2014_000000533811.jpg,How many buttons are present?,2,How many buttons would be present if we removed one button?,1,direct
COCO_val2014_000000533978.jpg,How many pots are on the stove?,2,How many pots would be on the stove if we added one more pot?,3,direct
COCO_val2014_000000534081.jpg,How many screens are shown?,2,How many screens would be shown if one screen was removed?,1,direct
COCO_val2014_000000534127.jpg,How many backpacks do you see?,1,How many backpacks would you see if another backpack was added?,2,direct
COCO_val2014_000000534194.jpg,How many benches are there?,1,How many benches would there be if we added two more?,3,direct
COCO_val2014_000000534213.jpg,How many lifesavers are there?,2,How many lifesavers would there be if we ate one lifesaver?,1,direct
COCO_val2014_000000534274.jpg,How many tomato slices are in the picture?,2,How many tomato slices would be in the picture if we doubled the number of tomato slices?,4,direct
COCO_val2014_000000534335.jpg,How many condiment cups are pictured?,2,How many condiment cups would there be if there was 1 more cup pictured?,3,direct
COCO_val2014_000000534733.jpg,How many plants are there?,1,How many plants would there be if there were twice as many plants?,2,direct
COCO_val2014_000000534827.jpg,How many motorcycles in the picture?,5,How many motorcycles would there be if there was one less motorcycle in the picture?,4,direct
COCO_val2014_000000534876.jpg,How many baseball players are there?,1,How many baseball players would there be if there were 3 more players?,4,direct
COCO_val2014_000000534983.jpg,How many birds are on the tree?,2,How many birds would there be on the tree if 2 more birds were on the tree?,4,direct
COCO_val2014_000000535050.jpg,How many boxes are there?,2,How many boxes would there be if there were three times as many boxes?,6,direct
COCO_val2014_000000535183.jpg,How many boots?,4,How many boots would there be if 2 boots were removed?,2,direct
COCO_val2014_000000535501.jpg,How many books are pictured?,4,How many books would there be if there was one more book pictured?,5,direct
COCO_val2014_000000535569.jpg,How many pizzas are shown?,2,How many pizzas would there be if the number of pizzas was doubled?,4,direct
COCO_val2014_000000535604.jpg,How many boats are there?,4,How many boats would there be if the number of boats was halved?,2,direct
COCO_val2014_000000535617.jpg,How many people in the water?,2,How many people would be in the water if 3 people were added to the water?,5,direct
COCO_val2014_000000535770.jpg,How many pill bottles are there?,3,How many pill bottles would there be if 2 pill bottles were removed?,1,direct
COCO_val2014_000000535952.jpg,How many cupcakes are there?,3,How many cupcakes would there be if the number of cupcakes doubled?,6,direct
COCO_val2014_000000536166.jpg,How many cowboys are there?,1,How many cowboys would there be if two more cowboys were added?,3,direct
COCO_val2014_000000536200.jpg,How many electronic devices does she have?,1,How many electronic devices would she have if she lost one device?,0,direct
COCO_val2014_000000536235.jpg,How many zebras do you see?,1,How many zebras would there be if three more zebras appeared?,4,direct
COCO_val2014_000000536366.jpg,How many street signs are on this pole?,2,How many street signs would there be on this pole if one sign was removed from the pole?,1,direct
COCO_val2014_000000536615.jpg,How many animal are shown?,2,How many animals would there be if four more animals were added?,6,direct
COCO_val2014_000000536743.jpg,How many children are there?,6,How many children would there be if the number of children was halved?,3,direct
COCO_val2014_000000536833.jpg,How many striped poles are in the picture?,1,How many striped poles would there be if two more poles were added to the picture?,3,direct
COCO_val2014_000000536933.jpg,How many orange safety barriers are in the photo?,0,How many orange safety barriers would there be if there were 5 safety barriers in the photo?,5,direct
COCO_val2014_000000536972.jpg,How many jars are on the table?,2,How many jars would there be on the table if one more jar was added to the table?,3,direct
COCO_val2014_000000537025.jpg,How many towels are on the bed?,2,How many towels would there be on the bed if one towel was removed from the bed?,1,direct
COCO_val2014_000000537053.jpg,How many giraffes can been seen?,1,How many giraffes would there be if another giraffe appeared?,2,direct
COCO_val2014_000000537506.jpg,How many fruits can be seen?,2,How many fruits would there be if no fruits could be seen?,0,direct
COCO_val2014_000000537620.jpg,How many people can be seen?,2,How many people would there be if three more people could be seen?,5,direct
COCO_val2014_000000537652.jpg,How many birds?,1,How many birds would there be if four birds were added?,5,direct
COCO_val2014_000000537668.jpg,How many boats are in the picture?,1,How many boats would there be if there was no boat in the picture?,0,direct
COCO_val2014_000000537701.jpg,How many canes are there?,0,How many canes would there be if two canes appeared?,2,direct
COCO_val2014_000000537802.jpg,How many bears are here?,4,How many bears would there be if 2 bears left?,2,direct
COCO_val2014_000000537857.jpg,How many kids are here?,2,How many kids would there be if three more kids arrived?,5,direct
COCO_val2014_000000537860.jpg,How many men?,1,How many men would there be if two more men arrived?,3,direct
COCO_val2014_000000537861.jpg,How many tracks are pictured?,2,How many tracks would there be if one track disappeared?,1,direct
COCO_val2014_000000537939.jpg,How many computer screens are there?,3,How many computer screens would there be if one more screen came?,4,direct
COCO_val2014_000000537954.jpg,How many animals are here?,2,How many animals would there be if five more animals arrived?,7,direct
COCO_val2014_000000537982.jpg,How many bananas in the picture?,0,How many bananas would there be if there were 3 bananas in the picture?,3,direct
COCO_val2014_000000537999.jpg,How many orange cones do you see in this picture?,2,How many orange cones would there be if one cone disappeared?,1,direct
COCO_val2014_000000538073.jpg,How many plates are on the table?,6,How many plates would there be on the table if four plates disappeared?,2,direct
COCO_val2014_000000538115.jpg,How many skiers?,2,How many skiers would there be if the number of skiers doubled?,4,direct
COCO_val2014_000000538163.jpg,How many blondes in the photo?,1,How many blondes would there be if two more blondes came?,3,direct
COCO_val2014_000000538204.jpg,How many candles are burning?,3,How many candles would be burning if two more candles were burning?,5,direct
COCO_val2014_000000538242.jpg,How many planes?,1,How many planes would there be if three more planes came?,4,direct
COCO_val2014_000000538255.jpg,How many languages is on the white sign?,2,How many languages would there be on the white sign if one more language were added to the white sign?,3,direct
COCO_val2014_000000538319.jpg,How many skaters can be seen?,4,How many skaters would there be if two skaters disappeared?,2,direct
COCO_val2014_000000538364.jpg,How many people can be seen?,4,How many people would there be if three more people were added?,7,direct
COCO_val2014_000000538463.jpg,How many trains are there?,2,How many trains would there be if four more trains arrived?,6,direct
COCO_val2014_000000538465.jpg,How many animals are here?,2,How many animals would there be if one animal disappeared?,1,direct
COCO_val2014_000000538595.jpg,How many trees do you see?,0,How many trees would there be if there were two trees in the picture?,2,direct
COCO_val2014_000000538775.jpg,How many clocks?,1,How many clocks would there be if three more clocks were added?,4,direct
COCO_val2014_000000538912.jpg,How many clock faces are there?,1,How many clock faces would there be if two more clock faces were added?,3,direct
COCO_val2014_000000538976.jpg,How many animals?,1,How many animals would there be if three more animals were added?,4,direct
COCO_val2014_000000539129.jpg,How many rocks are in this photo?,4,How many rocks would there be if 2 rocks were removed?,2,direct
COCO_val2014_000000539140.jpg,How many feet can be seen in this photo?,2,How many feet would there be if 3 more feet were added?,5,direct
COCO_val2014_000000539298.jpg,How many clocks are there?,2,How many clocks would there be if 1 more clock were added?,3,direct
COCO_val2014_000000539413.jpg,How many people on bikes?,0,How many people on bikes would there be if 2 more people came on bikes?,2,direct
COCO_val2014_000000539423.jpg,How many flowers are on the counter?,0,How many flowers would there be on the counter if 5 more flowers were added to the counter?,5,direct
COCO_val2014_000000539439.jpg,How many chairs are in the room?,1,How many chairs would there be in the room if the chair in the room was removed?,0,direct
COCO_val2014_000000539551.jpg,How many zebras do you see?,2,How many zebras would there be if 1 more zebra appeared?,3,direct
COCO_val2014_000000539683.jpg,How many floor mats are shown?,2,How many floor mats would there be if 2 more floor mats were added?,4,direct
COCO_val2014_000000540193.jpg,How many hands are on the racket?,2,How many hands would there be on the racket if 1 more hand was on the racket?,3,direct
COCO_val2014_000000540483.jpg,How many elephants are walking along the road?,4,How many elephants would be walking along the road if 2 elephants disappeared from the road?,2,direct
COCO_val2014_000000540529.jpg,How many giraffes are leaning over?,1,How many giraffes would be leaning over if 3 more giraffes were leaning over?,4,direct
COCO_val2014_000000540733.jpg,How many stop signs are there?,1,How many stop signs would there be if 2 more stop signs were added?,3,direct
COCO_val2014_000000540760.jpg,How many animals do you see?,2,How many animals would there be if 1 more animal was seen?,3,direct
COCO_val2014_000000540763.jpg,How many rolls of toilets paper are there in the photo?,2,How many rolls of toilet paper would there be if 3 more rolls of toilet paper were added to the photo?,5,direct
COCO_val2014_000000540820.jpg,How many sinks are in the room?,2,How many sinks would there be in the room if 1 sink was removed from the room?,1,direct
COCO_val2014_000000541223.jpg,How many airplanes are there?,1,How many airplanes would there be if the number of airplanes were doubled?,2,direct
COCO_val2014_000000541274.jpg,How many trees are there?,3,How many trees would there be if all the trees were removed?,0,direct
COCO_val2014_000000541279.jpg,How many potatoes are in the image?,2,How many potatoes would there be if the number of potatoes were tripled?,6,direct
COCO_val2014_000000541538.jpg,How many clear cups are there?,3,How many clear cups would there be if two more cups were added?,5,direct
COCO_val2014_000000542079.jpg,How many lights are on this train?,2,How many lights would there be on this train if three more lights were added?,5,direct
COCO_val2014_000000542095.jpg,How many pillows are in the photo?,6,How many pillows would there be if three pillows were removed?,3,direct
COCO_val2014_000000542325.jpg,How many statues are there?,2,How many statues would there be if the number of statues doubled?,4,direct
COCO_val2014_000000542350.jpg,How many elephants are in the picture?,2,How many elephants would there be if another elephant was added?,3,direct
COCO_val2014_000000542423.jpg,How many people in this photo?,1,How many people would there be if two more people were added?,3,direct
COCO_val2014_000000542509.jpg,How many chairs?,1,How many chairs would there be if there was no chair?,0,direct
COCO_val2014_000000542699.jpg,How many pictures are there?,4,How many pictures would there be if two more pictures were added?,6,direct
COCO_val2014_000000542777.jpg,How many onion rings are on the plate?,4,How many onion rings would there be if the number of onion rings doubled?,8,direct
COCO_val2014_000000542856.jpg,How many vehicles are there?,1,How many vehicles would be on the plate if two more vehicles were added?,3,direct
COCO_val2014_000000543041.jpg,How many pastries are here?,6,How many pastries would there be if four pastries were removed?,2,direct
COCO_val2014_000000543385.jpg,How many zebras are there?,3,How many zebras would there be if two zebras were removed?,1,direct
COCO_val2014_000000543408.jpg,How many children are holding bears?,1,How many children would be holding bears if two more children were holding bears?,3,direct
COCO_val2014_000000543547.jpg,How many elephants are there?,1,How many elephants would there be if there were no elephants?,0,direct
COCO_val2014_000000543566.jpg,How many cats are there?,1,How many cats would there be if three more cats were added?,4,direct
COCO_val2014_000000543660.jpg,How many toilets are shown?,2,How many toilets would there be if one toilet is removed?,1,direct
COCO_val2014_000000543696.jpg,How many bananas are pictured?,2,How many bananas would there be if 5 more bananas were added?,7,direct
COCO_val2014_000000543713.jpg,How many animals are there?,12,How many animals would there be if 5 animals were removed?,7,direct
COCO_val2014_000000544334.jpg,How many people in the water?,1,How many people would be in the water if three more people were there?,4,direct
COCO_val2014_000000544365.jpg,How many paintings are there?,1,How many paintings would there be if two more paintings were added?,3,direct
COCO_val2014_000000544481.jpg,How many giraffes are in the picture?,1,How many giraffes would there be if the giraffe was removed from the picture?,0,direct
COCO_val2014_000000544565.jpg,How many pairs are on the plate?,2,How many pairs would be on the plate if 1 pair was removed from the plate?,1,direct
COCO_val2014_000000544639.jpg,How many zebras are there?,1,How many zebras would there be if 3 more zebras were added?,4,direct
COCO_val2014_000000544794.jpg,How many pizzas are shown?,1,How many pizzas would there be if there were three times as many pizzas shown?,3,direct
COCO_val2014_000000544811.jpg,How many birds are flying?,2,How many birds would be flying if 1 bird stopped flying?,1,direct
COCO_val2014_000000544857.jpg,How many people is snowboarding?,1,How many people would be snowboarding if 2 more people joined?,3,direct
COCO_val2014_000000545101.jpg,How many windows are there?,1,How many windows would there be if 4 more windows were added?,5,direct
COCO_val2014_000000545114.jpg,How many cokes are there?,1,How many cokes would there be if there were twice as many cokes?,2,direct
COCO_val2014_000000545129.jpg,How many zebra are there?,3,How many zebra would there be if one zebra was removed?,2,direct
COCO_val2014_000000545292.jpg,How many elephants are there?,1,How many elephants would there be if another elephant joined?,2,direct
COCO_val2014_000000545293.jpg,How many benches?,1,How many benches would there be if the bench was not present?,0,direct
COCO_val2014_000000545597.jpg,How many sinks are visible?,2,How many sinks would there be if 1 sink was removed?,1,direct
COCO_val2014_000000545612.jpg,How many train cars are in this photo?,1,How many train cars would there be if 2 more train cars were added?,3,direct
COCO_val2014_000000545663.jpg,How many zebras are there?,2,How many zebras would there be if another zebra was added?,3,direct
COCO_val2014_000000545730.jpg,How many zebras are there?,9,How many zebras would there be if 8 fewer zebras were there?,1,direct
COCO_val2014_000000546011.jpg,How many zebras are in the photo?,3,How many zebras would there be if two fewer zebras were in the photo?,1,direct
COCO_val2014_000000546095.jpg,How many animals are there?,2,How many animals would there be if 3 more animals were added?,5,direct
COCO_val2014_000000546126.jpg,How many umbrellas is the man holding?,1,How many umbrellas would the man hold if the man held 2 more umbrellas?,3,direct
COCO_val2014_000000546171.jpg,How many baby elephants?,2,How many baby elephants would there be if there were 3 more baby elephants?,5,direct
COCO_val2014_000000546226.jpg,How many flags are flying?,1,How many flags would be flying if there were 2 more flying?,3,direct
COCO_val2014_000000546577.jpg,How many remotes are there?,1,How many remotes would there be if there was 1 more remote?,2,direct
COCO_val2014_000000546702.jpg,How many cats are there?,1,How many cats would there be if there was 1 more cat?,2,direct
COCO_val2014_000000546896.jpg,How many stuffed bears are in the picture?,1,How many stuffed bears would there be if there were 2 more stuffed bears in the picture?,3,direct
COCO_val2014_000000547000.jpg,How many skiers are in this picture?,1,How many skiers would there be if there were 3 more skiers in the picture?,4,direct
COCO_val2014_000000547003.jpg,How many sinks are in this picture?,1,How many sinks would there be if there were no sinks in the picture?,0,direct
COCO_val2014_000000547136.jpg,How many men are wearing orange vests on the tarmac?,3,How many men with orange vests would there be if there were 2 more on the tarmac?,5,direct
COCO_val2014_000000547155.jpg,How many animals are there?,4,How many animals would there be if 2 animals were removed?,2,direct
COCO_val2014_000000547258.jpg,How many kids in the picture?,1,How many kids would there be if there were 2 more in the picture?,3,direct
COCO_val2014_000000547504.jpg,How many computers do you see?,2,How many computers would there be if there were 1 less computer?,1,direct
COCO_val2014_000000547597.jpg,How many potted plants are there?,1,How many potted plants would there be if there were 2 more?,3,direct
COCO_val2014_000000547639.jpg,How many faucets are there?,2,How many faucets would there be if there were 1 less faucet?,1,direct
COCO_val2014_000000547738.jpg,How many tracks are visible?,1,How many tracks would there be if there were 2 more visible?,3,direct
COCO_val2014_000000547790.jpg,How many airplanes in the photo?,1,How many airplanes would there be if there was 1 more in the photo?,2,direct
COCO_val2014_000000547816.jpg,How many shampoo bottles are in the shower?,2,How many shampoo bottles would there be if there were twice as many in the shower?,4,direct
COCO_val2014_000000547875.jpg,How many utensils are shown?,2,How many utensils would there be if 1 utensil was removed?,1,direct
COCO_val2014_000000548201.jpg,How many cleaners do you see?,1,How many cleaners would there be if there were 2 more?,3,direct
COCO_val2014_000000548246.jpg,How many hats do you  see?,1,How many hats would there be if there was 1 more hat?,2,direct
COCO_val2014_000000548296.jpg,How many animals are in the picture?,2,How many animals would there be if 1 animal disappeared from the picture?,1,direct
COCO_val2014_000000548331.jpg,How many dogs are in this picture?,1,How many dogs would there be if 2 more dogs appear in the picture?,3,direct
COCO_val2014_000000548337.jpg,How many straws are in the picture?,2,How many straws would there be if 1 straw was removed from the picture?,1,direct
COCO_val2014_000000548506.jpg,How many fruit stems are in the picture?,2,How many fruit stems would there be if the number of stems doubled in the picture?,4,direct
COCO_val2014_000000548703.jpg,How many women?,2,How many women would there be if 1 more woman joined the group?,3,direct
COCO_val2014_000000548766.jpg,How many animals are pictured?,2,How many animals would there be if 3 more animals were added to the picture?,5,direct
COCO_val2014_000000548843.jpg,How many kids are in the picture?,1,How many kids would there be if there were no kids in the picture?,0,direct
COCO_val2014_000000548848.jpg,How many zebras are there?,2,How many zebras would there be if 3 more zebras joined the group?,5,direct
COCO_val2014_000000549048.jpg,How many vehicles are in the street?,2,How many vehicles would there be in the street if 1 more vehicle was on the street?,3,direct
COCO_val2014_000000549109.jpg,How many framed pictures are on the wall?,3,How many framed pictures would there be on the wall if 1 picture was removed from the wall?,2,direct
COCO_val2014_000000549182.jpg,How many elephant is there?,2,How many elephants would there be if 1 more elephant was added to the group?,3,direct
COCO_val2014_000000549224.jpg,How many utensils are in the photo?,2,How many utensils would there be if 5 more utensils were in the photo?,7,direct
COCO_val2014_000000549300.jpg,How many wheels are in the picture?,3,How many wheels would there be if 1 wheel was missing from the picture?,2,direct
COCO_val2014_000000549327.jpg,How many children are in the photo?,0,How many children would there be if 2 children were added to the photo?,2,direct
COCO_val2014_000000549335.jpg,How many surfboards are in this picture?,1,How many surfboards would there be if 1 more surfboard was in the picture?,2,direct
COCO_val2014_000000549351.jpg,How many chairs at the table?,3,How many chairs would there be at the table if 2 chairs were removed from the table?,1,direct
COCO_val2014_000000549687.jpg,How many giraffes are visible?,2,How many giraffes would there be if 2 more giraffes were in the picture?,4,direct
COCO_val2014_000000549907.jpg,How many elephants are pictured in this photo?,1,How many elephants would there be if 1 more elephant was in the photo?,2,direct
COCO_val2014_000000549930.jpg,How many umbrellas is the woman holding?,1,How many umbrellas would the woman hold if the number of umbrellas doubled?,2,direct
COCO_val2014_000000550001.jpg,How many animals are there in the area?,1,How many animals would there be in the area if 3 more animals were added?,4,direct
COCO_val2014_000000550013.jpg,How many animals are shown?,2,How many animals would there be if an animal was taken out?,1,direct
COCO_val2014_000000550287.jpg,How many chalk signs are there?,4,How many chalk signs would there be if 2 more chalk signs were added?,6,direct
COCO_val2014_000000550322.jpg,How many scissors are there?,2,How many scissors would there be if the number of scissors is doubled?,4,direct
COCO_val2014_000000550350.jpg,How many remotes are there?,1,How many remotes would there be if another remote was added?,2,direct
COCO_val2014_000000550422.jpg,How many sheep are there?,5,How many sheep would there be if one sheep was removed?,4,direct
COCO_val2014_000000550527.jpg,How many buckets are there?,2,How many buckets would there be if one bucket were removed?,1,direct
COCO_val2014_000000550707.jpg,How many women are in this picture?,3,How many women would there be if 2 more women were added?,5,direct
COCO_val2014_000000550713.jpg,How many dogs?,2,How many dogs would there be if another dog was added?,3,direct
COCO_val2014_000000550722.jpg,How many statues are in the room?,2,How many statues would there be in the room if one statue was removed?,1,direct
COCO_val2014_000000550784.jpg,How many pillows are seen?,4,How many pillows would there be if the number of pillows were halved?,2,direct
COCO_val2014_000000550952.jpg,How many surfboards are there?,4,How many surfboards would there be if 3 more surfboards were added?,7,direct
COCO_val2014_000000551338.jpg,How many white t shirts do you see?,1,How many white t-shirts would there be if the t-shirt was removed?,0,direct
COCO_val2014_000000551459.jpg,How many elephants are there?,2,How many elephants would there be if the number of elephants were tripled?,6,direct
COCO_val2014_000000551510.jpg,How many boats are in the water?,1,How many boats would there be in the water if the boat was removed?,0,direct
COCO_val2014_000000551633.jpg,How many soccer balls are there?,3,How many soccer balls would there be if the number of soccer balls was doubled?,6,direct
COCO_val2014_000000551685.jpg,How many kites can be seen?,6,How many kites would there be if four kites were removed?,2,direct
COCO_val2014_000000551692.jpg,How many boats are here?,1,How many boats would there be if 2 more boats were added?,3,direct
COCO_val2014_000000551815.jpg,How many cats are there?,2,How many cats would there be if 5 more cats were added?,7,direct
COCO_val2014_000000551906.jpg,How many surfboards are there?,4,How many surfboards would there be if 3 surfboards were removed?,1,direct
COCO_val2014_000000551907.jpg,How many kites are flying?,1,How many kites would be flying if one more kite was added?,2,direct
COCO_val2014_000000551974.jpg,How many women are there?,1,How many women would there be if 2 more women were added?,3,direct
COCO_val2014_000000552507.jpg,How many signs are there?,1,How many signs would there be if there were no signs?,0,direct
COCO_val2014_000000552532.jpg,How many cattle are there?,2,How many cattle would there be if 3 more cattle were added?,5,direct
COCO_val2014_000000563625.jpg,How many persons in this photo?,2,How many persons would there be if there were 2 more persons in the photo?,4,direct
COCO_val2014_000000568040.jpg,How many animals are there?,2,How many animals would there be if one more animal was added?,3,direct
COCO_val2014_000000568205.jpg,How many things are being baked?,1,How many things would be baked there if one more thing was baked?,2,direct
COCO_val2014_000000568281.jpg,How many chairs are there?,2,How many chairs would there be if one chair was removed?,1,direct
COCO_val2014_000000568290.jpg,How many buses are in the picture?,1,How many buses would there be if 2 more buses were added?,3,direct
COCO_val2014_000000568439.jpg,How many buses?,4,How many buses would there be if 2 buses disappeared?,2,direct
COCO_val2014_000000568653.jpg,How many wheels are on the motorcycle?,2,How many wheels would there be on the motorcycle if one wheel was removed from the motorcycle?,1,direct
COCO_val2014_000000568690.jpg,How many cats in the photo?,1,How many cats would there be if three more cats were added to the photo?,4,direct
COCO_val2014_000000570107.jpg,How many pillows are in the photo?,1,How many pillows would there be if the number of pillows was doubled?,2,direct
COCO_val2014_000000570755.jpg,How many semi trucks are in the photo?,6,How many semi trucks would there be if four trucks disappeared from the photo?,2,direct
COCO_val2014_000000570782.jpg,How many grenades do you see?,0,How many grenades would there be if two grenades appeared?,2,direct
COCO_val2014_000000571449.jpg,How many human hands are in the photo?,1,How many human hands would there be if three more hands were added to the photo?,4,direct
COCO_val2014_000000571920.jpg,How many dogs are shown?,2,How many dogs would there be if one dog disappeared from the photo?,1,direct
COCO_val2014_000000571925.jpg,How many giraffes are eating?,1,How many giraffes would be eating if one more giraffe started eating?,2,direct
COCO_val2014_000000571931.jpg,How many people can be seen?,3,How many people would there be if the number of people was doubled?,6,direct
COCO_val2014_000000572477.jpg,How many people?,1,How many people would there be if 4 more people were added?,5,direct
COCO_val2014_000000005352.jpg,How many photos are there?,1,How many photos would there be if 4 photos were added?,5,direct
COCO_val2014_000000006673.jpg,How many flowers are in the bottle?,1,How many flowers would there be if 1 flower was removed?,0,direct
COCO_val2014_000000006845.jpg,How many cows are there?,2,How many cows would there be if 3 cows were added?,5,direct
COCO_val2014_000000007178.jpg,How many doors are on the oven?,3,How many doors would there be if 2 doors were added?,5,direct
COCO_val2014_000000007673.jpg,How many waves is the surfer on?,1,How many waves would there be if the surfer rode 3 more waves?,4,direct
COCO_val2014_000000007730.jpg,How many compartments does the suitcase have?,3,How many compartments would there be if 1 compartment was added?,4,direct
COCO_val2014_000000011760.jpg,How many handbags are there?,3,How many handbags would there be if 2 handbags were removed?,1,direct
COCO_val2014_000000012731.jpg,How many trains appear in this picture?,2,How many trains would there be if 4 trains were added?,6,direct
COCO_val2014_000000013232.jpg,How many little bears are shown?,2,How many little bears would there be if the number of bears doubled?,4,direct
COCO_val2014_000000013333.jpg,How many color of apples are in the picture?,2,How many colors of apples would there be if 3 more colors of apples were added?,5,direct
COCO_val2014_000000013943.jpg,How many horses are pulling the carriage?,1,How many horses would there be if 2 more horses were added to the carriage?,3,direct
COCO_val2014_000000014226.jpg,How many bangles are on her left hand?,2,How many bangles would there be if 1 bangle was removed from her left hand?,1,direct
COCO_val2014_000000017959.jpg,How many poles were used for this kite?,1,How many poles would there be if 3 more poles were used for this kite?,4,direct
COCO_val2014_000000018350.jpg,How many tall windows are in view?,3,How many tall windows would there be if the number of tall windows in view doubled?,6,direct
COCO_val2014_000000018366.jpg,How many buses are there?,3,How many buses would there be if 2 buses were removed?,1,direct
COCO_val2014_000000018874.jpg,How many animals are shown?,4,How many animals would there be if 5 animals were added?,9,direct
COCO_val2014_000000019631.jpg,How many cars are in the street?,4,How many cars would there be if the number of cars in the street tripled?,12,direct
COCO_val2014_000000020177.jpg,How many vehicles are empty?,0,How many vehicles would there be if 2 empty vehicles were added?,2,direct
COCO_val2014_000000020481.jpg,How many beverages are on the desk?,1,How many beverages would there be if 3 more beverages were added on the desk?,4,direct
COCO_val2014_000000020777.jpg,How many fire vehicles are shown?,3,How many fire vehicles would there be if 2 fire vehicles were removed?,1,direct
COCO_val2014_000000021686.jpg,How many people?,3,How many people would there be if 1 person was removed?,2,direct
COCO_val2014_000000021688.jpg,How many windows are there?,10,How many windows would there be if 5 windows were added?,15,direct
COCO_val2014_000000021711.jpg,How many surfboards are there?,3,How many surfboards would there be if the number of surfboards doubled?,6,direct
COCO_val2014_000000021989.jpg,How many people can you count?,6,How many people would you be able to count if 3 more people were added?,9,direct
COCO_val2014_000000021993.jpg,How many spoons are shown?,3,How many spoons would be shown if 2 spoons were removed?,1,direct
COCO_val2014_000000022002.jpg,How many bears are there?,1,How many bears would there be if 4 bears were added?,5,direct
COCO_val2014_000000022085.jpg,How many vehicles?,5,How many vehicles would there be if 3 vehicles were removed?,2,direct
COCO_val2014_000000022158.jpg,How many trash cans are there?,1,How many trash cans would there be if 2 trash cans were added?,3,direct
COCO_val2014_000000022176.jpg,How many doughnuts are in view?,0,How many doughnuts would be in view if 3 doughnuts were added?,3,direct
COCO_val2014_000000022199.jpg,How many hanging pots are there?,3,How many hanging pots would there be if 2 hanging pots were added?,5,direct
COCO_val2014_000000022802.jpg,How many guys are skateboarding?,0,How many guys would be skateboarding if 3 guys were skateboarding?,3,direct
COCO_val2014_000000023034.jpg,How many shirts is the man wearing?,1,How many shirts would the man be wearing if 1 more shirt was added?,2,direct
COCO_val2014_000000023369.jpg,How many bikes are there?,1,How many bikes would there be if no bike was there?,0,direct
COCO_val2014_000000023623.jpg,How many sinks are sitting in this bathroom?,2,How many sinks would be sitting in this bathroom if 1 sink was removed?,1,direct
COCO_val2014_000000024104.jpg,How many computer monitors are there?,3,How many computer monitors would there be if 4 more computer monitors were added?,7,direct
COCO_val2014_000000024207.jpg,How many pears are in the picture?,2,How many pears would there be in the picture if 3 pears were added?,5,direct
COCO_val2014_000000024385.jpg,How many wheels are seen by the camera?,4,How many wheels would be seen by the camera if 2 more wheels were added?,6,direct
COCO_val2014_000000024553.jpg,How many light poles are shown?,2,How many light poles would be shown if 1 more light pole were added?,3,direct
COCO_val2014_000000024790.jpg,How many propellers are on the plane?,1,How many propellers would be on the plane if 3 propellers were added?,4,direct
COCO_val2014_000000024851.jpg,How many mirrors are in the picture?,0,How many mirrors would there be if 2 mirrors were added to the picture?,2,direct
COCO_val2014_000000025668.jpg,How many cows are in the image?,0,How many cows would there be if 5 cows were added to the image?,5,direct
COCO_val2014_000000026209.jpg,How many rings are there?,5,How many rings would there be if 4 rings were removed?,1,direct
COCO_val2014_000000026323.jpg,How many giraffes are in the picture?,9,How many giraffes would there be if 3 more giraffes were added to the picture?,12,direct
COCO_val2014_000000026430.jpg,How many strollers are on the beach?,1,How many strollers would there be if the stroller was removed from the beach?,0,direct
COCO_val2014_000000026432.jpg,How many tray barrels are in the picture?,0,How many tray barrels would there be if 4 tray barrels were added to the picture?,4,direct
COCO_val2014_000000026799.jpg,How many zebras are in the picture?,4,How many zebras would there be if the number of zebras doubled in the picture?,8,direct
COCO_val2014_000000027065.jpg,How many pipes are visible?,1,How many pipes would there be if the visible pipe was removed?,0,direct
COCO_val2014_000000027186.jpg,How many people playing the game?,1,How many people would be playing the game if 3 more people joined?,4,direct
COCO_val2014_000000027440.jpg,How many three signs on there?,6,How many three signs would there be if 2 three signs were removed?,4,direct
COCO_val2014_000000027871.jpg,How many riders are wearing protective helmets?,4,How many riders would be wearing protective helmets if 2 more riders were wearing protective helmets?,6,direct
COCO_val2014_000000028236.jpg,How many trains are on the track?,1,How many trains would be on the track if 3 more trains were added?,4,direct
COCO_val2014_000000028246.jpg,How many trains are there in the picture?,1,How many trains would there be in the picture if the train was removed?,0,direct
COCO_val2014_000000044504.jpg,How many toothbrushes are there?,4,How many toothbrushes would there be if the number of toothbrushes doubled?,8,direct
COCO_val2014_000000068219.jpg,How many men are posing?,2,How many men would be posing if 3 more men joined the posing group?,5,direct
COCO_val2014_000000069121.jpg,How many sinks are in this picture?,1,How many sinks would there be in this picture if the sink was removed?,0,direct
COCO_val2014_000000092051.jpg,How many squares do you see?,0,How many squares would you see if 4 more squares were added to what you see?,4,direct
COCO_val2014_000000131361.jpg,How many tires are on this truck?,6,How many tires would be on this truck if 2 tires were removed?,4,direct
COCO_val2014_000000131965.jpg,How many benches are there in this picture?,1,How many benches would there be in this picture if 2 more benches were added?,3,direct
COCO_val2014_000000131980.jpg,How many microwaves are on the kitchen counter?,0,How many microwaves would be on the kitchen counter if 3 microwaves were placed on it?,3,direct
